_id,_deleted,quote_id,user,email_address,billing_account,order_time,order_time_et,last_history_status,last_history_time,due_date,due_date_et,original_due_date,ship_date,min_cancelled_et,quote_source,is_manually_quoted,is_manually_quoted_type,coupon,selected_price_tier,order_total_price_bin,order_total_price_bin_sales,order_total_quantity_bin,customer_flag,customer_flag_aggregated,quoter_customer_flag,quote_rank_customer,quote_rank_account,order_rank_customer,order_rank_account,is_quote_reorder,quote_reorder_count,days_since_last_order,months_since_last_order,contains_fab5_process,contains_sheet_cutting_process,is_fully_outsourced,is_fully_shipped,is_unproven,order_ship_status,asana_late_shipment_category,has_new_processes,has_rma_job,payment_type,subtotal,total,total_etl,bookings,bookings_with_shipping,cancelled_part_bookings,line_items_discount_total,line_items_shipping_total,line_items_tax,lead_time_days,part_count,total_order_quantity,total_quantity_unproven,days_from_quote_to_order,shipping_method,shipping_address_country,shipping_address_country_code,shipping_address_state,shipping_address_city
ORD00002421,False,QT000013360,USR0003746,user3746@example.com,ACC002766,2024-10-11,,completed,,2024-10-19,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,122,4,False,True,True,True,False,On Time,,False,False,credit_card,1062.48,1180.53,1180.53,1180.53,1239.56,0,59.03,35.42,94.44,25,7,42,0,1,standard,UK,UK,CA,San Francisco
ORD00002422,False,QT000013372,USR0003752,user3752@example.com,ACC001291,2023-04-02,,completed,,2023-04-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,154,3,True,False,False,True,False,On Time,,False,False,credit_card,3850.68,4278.53,4278.53,4278.53,4492.46,0,213.93,128.36,342.28,23,11,1,0,7,standard,US,US,CA,San Francisco
ORD00002423,False,QT000013377,USR0003752,user3752@example.com,ACC001291,2024-07-06,,completed,,2024-07-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,161,1,False,True,True,True,False,On Time,,False,False,po,18450.86,20500.95,20500.95,20500.95,21526.0,0,1025.05,615.03,1640.08,25,1,31,0,5,standard,US,US,CA,San Francisco
ORD00002424,False,QT000013378,USR0003753,user3753@example.com,ACC001310,2023-03-04,,completed,,2023-03-19,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,17,6,False,False,False,True,False,On Time,,False,False,credit_card,1229.54,1366.16,1366.16,1366.16,1434.46,0,68.31,40.98,109.29,11,11,26,0,4,standard,UK,UK,CA,San Francisco
ORD00002425,False,QT000013387,USR0003754,user3754@example.com,ACC002432,2024-09-02,,completed,,2024-09-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,129,9,True,False,False,False,False,On Time,,False,False,net30,1425.38,1583.76,1583.76,1583.76,1662.95,0,79.19,47.51,126.7,11,9,43,0,9,standard,US,US,CA,San Francisco
ORD00002426,False,QT000013392,USR0003755,user3755@example.com,ACC002182,2022-11-16,,completed,,2022-12-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,12,0,False,False,False,False,False,On Time,,False,False,credit_card,17924.46,19916.07,19916.07,19916.07,20911.87,0,995.8,597.48,1593.29,28,2,29,0,7,standard,US,US,CA,San Francisco
ORD00002427,False,QT000013396,USR0003756,user3756@example.com,ACC000665,2025-08-02,,completed,,2025-08-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,170,5,True,False,False,True,False,On Time,,False,False,credit_card,19136.75,21263.05,21263.05,21263.05,22326.21,0,1063.15,637.89,1701.04,11,8,22,0,7,standard,US,US,CA,San Francisco
ORD00002428,False,QT000013397,USR0003757,user3757@example.com,ACC001902,2025-01-28,,completed,,2025-01-31,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,64,7,True,False,False,True,False,On Time,,False,False,credit_card,16500.33,18333.7,18333.7,18333.7,19250.38,0,916.68,550.01,1466.7,8,3,14,0,10,standard,US,US,CA,San Francisco
ORD00002429,False,QT000013398,USR0003757,user3757@example.com,ACC001902,2023-12-14,,completed,,2024-01-05,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,158,1,False,False,True,True,False,On Time,,False,False,po,14341.33,15934.81,15934.81,15934.81,16731.55,0,796.74,478.04,1274.78,24,7,17,0,7,standard,US,US,CA,San Francisco
ORD00002430,False,QT000013399,USR0003757,user3757@example.com,ACC001902,2023-06-30,,completed,,2023-07-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,114,10,False,False,True,True,False,On Time,,False,False,credit_card,15473.05,17192.28,17192.28,17192.28,18051.9,0,859.61,515.77,1375.38,20,2,5,0,6,standard,US,US,CA,San Francisco
ORD00002431,False,QT000013400,USR0003757,user3757@example.com,ACC001902,2024-05-16,,completed,,2024-05-31,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,68,1,False,True,False,True,False,On Time,,False,False,net30,10963.92,12182.13,12182.13,12182.13,12791.24,0,609.11,365.46,974.57,19,2,40,0,9,standard,US,US,CA,San Francisco
ORD00002432,False,QT000013406,USR0003760,user3760@example.com,ACC002900,2024-09-23,,completed,,2024-09-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,7,10,False,False,False,True,False,Early,,False,False,credit_card,1183.1,1314.55,1314.55,1314.55,1380.28,0,65.73,39.44,105.16,21,10,8,0,9,standard,AU,AU,CA,San Francisco
ORD00002433,False,QT000013410,USR0003761,user3761@example.com,ACC002030,2023-08-05,,completed,,2023-08-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,140,7,False,False,False,True,False,On Time,,False,False,credit_card,3561.45,3957.17,3957.17,3957.17,4155.03,0,197.86,118.72,316.57,9,2,8,0,11,standard,US,US,CA,San Francisco
ORD00002434,False,QT000013434,USR0003766,user3766@example.com,ACC000590,2024-06-19,,completed,,2024-06-29,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,142,5,True,False,False,False,False,On Time,,False,False,credit_card,1337.48,1486.09,1486.09,1486.09,1560.39,0,74.3,44.58,118.89,16,5,1,0,4,standard,AU,AU,CA,San Francisco
ORD00002435,False,QT000013435,USR0003767,user3767@example.com,ACC002575,2023-01-27,,completed,,2023-02-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,95,1,False,False,False,True,False,On Time,,False,False,credit_card,2957.75,3286.39,3286.39,3286.39,3450.71,0,164.32,98.59,262.91,24,9,47,0,11,standard,AU,AU,CA,San Francisco
ORD00002436,False,QT000013437,USR0003768,user3768@example.com,ACC002525,2023-07-07,,completed,,2023-07-13,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,68,8,False,False,False,True,False,On Time,,False,False,net30,3504.19,3893.55,3893.55,3893.55,4088.22,0,194.68,116.81,311.48,17,11,48,0,11,standard,AU,AU,CA,San Francisco
ORD00002437,False,QT000013438,USR0003768,user3768@example.com,ACC002525,2022-07-19,,completed,,2022-08-06,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,109,0,True,False,False,False,False,On Time,,False,False,credit_card,7028.12,7809.02,7809.02,7809.02,8199.47,0,390.45,234.27,624.72,11,7,37,0,4,standard,AU,AU,CA,San Francisco
ORD00002438,False,QT000013442,USR0003769,user3769@example.com,ACC000807,2024-08-25,,completed,,2024-08-31,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,63,10,False,True,False,True,False,Late,,False,False,credit_card,3945.15,4383.5,4383.5,4383.5,4602.68,0,219.18,131.51,350.68,5,2,7,0,7,standard,US,US,CA,San Francisco
ORD00002439,False,QT000013445,USR0003772,user3772@example.com,ACC000946,2025-01-06,,completed,,2025-01-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,104,5,False,False,False,True,False,On Time,,False,False,credit_card,15557.05,17285.61,17285.61,17285.61,18149.89,0,864.28,518.57,1382.85,6,3,30,0,3,standard,UK,UK,CA,San Francisco
ORD00002440,False,QT000013449,USR0003772,user3772@example.com,ACC000946,2024-05-25,,completed,,2024-06-07,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,79,2,True,False,False,True,False,On Time,,False,False,net30,2799.66,3110.73,3110.73,3110.73,3266.27,0,155.54,93.32,248.86,18,10,48,0,7,standard,UK,UK,CA,San Francisco
ORD00002441,False,QT000013456,USR0003775,user3775@example.com,ACC000138,2024-05-24,,completed,,2024-06-14,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,82,3,False,True,False,True,False,On Time,,False,False,credit_card,10239.98,11377.76,11377.76,11377.76,11946.65,0,568.89,341.33,910.22,6,1,13,0,12,standard,US,US,CA,San Francisco
ORD00002442,False,QT000013459,USR0003776,user3776@example.com,ACC001366,2023-02-09,,completed,,2023-02-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,126,6,True,False,False,True,False,On Time,,False,False,credit_card,5594.43,6216.03,6216.03,6216.03,6526.83,0,310.8,186.48,497.28,20,11,8,0,2,standard,AU,AU,CA,San Francisco
ORD00002443,False,QT000013461,USR0003778,user3778@example.com,ACC000984,2024-04-11,,completed,,2024-05-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,94,9,True,False,False,True,False,Early,,False,False,credit_card,2943.68,3270.76,3270.76,3270.76,3434.3,0,163.54,98.12,261.66,13,7,10,0,11,standard,US,US,CA,San Francisco
ORD00002444,False,QT000013464,USR0003778,user3778@example.com,ACC000984,2023-05-11,,completed,,2023-06-02,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,177,5,True,False,False,True,False,On Time,,False,False,net30,4512.65,5014.05,5014.05,5014.05,5264.75,0,250.7,150.42,401.12,22,6,12,0,3,standard,US,US,CA,San Francisco
ORD00002445,False,QT000013470,USR0003780,user3780@example.com,ACC000512,2023-05-19,,completed,,2023-06-08,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,151,0,True,False,True,True,False,On Time,,False,False,credit_card,4576.67,5085.19,5085.19,5085.19,5339.45,0,254.26,152.56,406.81,18,4,3,0,10,standard,US,US,CA,San Francisco
ORD00002446,False,QT000013472,USR0003780,user3780@example.com,ACC000512,2022-10-19,,completed,,2022-10-22,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,75,2,True,False,False,False,False,Late,,False,False,net30,3892.32,4324.81,4324.81,4324.81,4541.05,0,216.24,129.74,345.98,6,8,49,0,4,standard,US,US,CA,San Francisco
ORD00002447,False,QT000013475,USR0003781,user3781@example.com,ACC000883,2023-04-20,,completed,,2023-05-03,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,149,9,False,True,False,True,False,On Time,,False,False,net30,2563.14,2847.93,2847.93,2847.93,2990.33,0,142.4,85.44,227.83,20,9,46,0,4,standard,US,US,CA,San Francisco
ORD00002448,False,QT000013476,USR0003781,user3781@example.com,ACC000883,2024-05-22,,completed,,2024-06-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,80,9,False,False,True,False,False,On Time,,False,False,credit_card,2528.53,2809.48,2809.48,2809.48,2949.95,0,140.47,84.28,224.76,23,5,46,0,5,standard,US,US,CA,San Francisco
ORD00002449,False,QT000013477,USR0003782,user3782@example.com,ACC000933,2025-05-23,,completed,,2025-06-08,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,102,10,False,False,False,True,False,On Time,,False,False,credit_card,22518.29,25020.32,25020.32,25020.32,26271.34,0,1251.02,750.61,2001.63,9,11,3,0,11,standard,US,US,CA,San Francisco
ORD00002450,False,QT000013478,USR0003782,user3782@example.com,ACC000933,2025-03-27,,completed,,2025-04-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,81,2,False,False,False,True,False,On Time,,False,False,po,9752.6,10836.22,10836.22,10836.22,11378.04,0,541.81,325.09,866.9,12,8,47,0,10,standard,US,US,CA,San Francisco
ORD00002451,False,QT000013479,USR0003782,user3782@example.com,ACC000933,2024-03-29,,completed,,2024-04-07,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,13,5,False,False,False,True,True,Early,,False,False,credit_card,18633.34,20703.71,20703.71,20703.71,21738.89,0,1035.19,621.11,1656.3,7,4,27,0,3,standard,US,US,CA,San Francisco
ORD00002452,False,QT000013482,USR0003782,user3782@example.com,ACC000933,2024-02-28,,completed,,2024-03-08,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,165,1,False,False,False,True,False,On Time,,False,False,credit_card,14113.29,15681.43,15681.43,15681.43,16465.5,0,784.07,470.44,1254.51,16,3,28,0,11,standard,US,US,CA,San Francisco
ORD00002453,False,QT000013484,USR0003783,user3783@example.com,ACC000810,2023-10-01,,completed,,2023-10-24,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,161,2,False,False,False,True,False,On Time,,False,False,credit_card,3466.63,3851.81,3851.81,3851.81,4044.4,0,192.59,115.55,308.14,9,9,22,0,7,standard,US,US,CA,San Francisco
ORD00002454,False,QT000013491,USR0003785,user3785@example.com,ACC000885,2023-08-10,,completed,,2023-08-23,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,3,4,True,False,False,True,False,On Time,,False,False,po,3193.86,3548.74,3548.74,3548.74,3726.17,0,177.44,106.46,283.9,26,6,38,0,11,standard,US,US,CA,San Francisco
ORD00002455,False,QT000013494,USR0003786,user3786@example.com,ACC002127,2024-09-18,,completed,,2024-09-30,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,147,5,False,True,False,True,False,On Time,,False,False,net30,2849.48,3166.09,3166.09,3166.09,3324.39,0,158.3,94.98,253.29,24,10,23,0,9,standard,US,US,CA,San Francisco
ORD00002456,False,QT000013496,USR0003786,user3786@example.com,ACC002127,2025-02-21,,completed,,2025-03-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,8,7,False,False,False,True,False,On Time,,False,False,credit_card,5991.1,6656.78,6656.78,6656.78,6989.62,0,332.84,199.7,532.54,17,3,2,0,13,standard,US,US,CA,San Francisco
ORD00002457,False,QT000013498,USR0003786,user3786@example.com,ACC002127,2024-12-24,,completed,,2025-01-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,110,0,False,True,False,True,False,On Time,,False,False,credit_card,2241.34,2490.38,2490.38,2490.38,2614.9,0,124.52,74.71,199.23,23,6,36,0,13,standard,US,US,CA,San Francisco
ORD00002458,False,QT000013501,USR0003787,user3787@example.com,ACC001056,2025-07-03,,completed,,2025-07-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,48,3,False,False,True,True,False,Late,,False,False,credit_card,1014.46,1127.18,1127.18,1127.18,1183.54,0,56.36,33.82,90.17,23,1,29,0,10,standard,US,US,CA,San Francisco
ORD00002459,False,QT000013504,USR0003787,user3787@example.com,ACC001056,2024-01-01,,completed,,2024-01-13,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,175,6,True,False,False,True,False,Late,,False,False,credit_card,1038.65,1154.05,1154.05,1154.05,1211.76,0,57.7,34.62,92.32,11,1,41,0,8,standard,US,US,CA,San Francisco
ORD00002460,False,QT000013508,USR0003788,user3788@example.com,ACC002358,2023-01-02,,completed,,2023-01-14,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,112,5,False,False,False,True,False,On Time,,False,False,credit_card,487.16,541.29,541.29,541.29,568.35,0,27.06,16.24,43.3,23,3,27,0,9,standard,US,US,CA,San Francisco
ORD00002461,False,QT000013512,USR0003789,user3789@example.com,ACC001890,2024-07-06,,completed,,2024-07-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,56,5,True,False,False,True,False,On Time,,False,False,net30,4526.27,5029.19,5029.19,5029.19,5280.65,0,251.46,150.88,402.34,22,2,27,0,11,standard,US,US,CA,San Francisco
ORD00002462,False,QT000013517,USR0003790,user3790@example.com,ACC002001,2023-07-06,,completed,,2023-07-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,98,6,True,False,False,False,False,On Time,,False,False,credit_card,2171.27,2412.52,2412.52,2412.52,2533.15,0,120.63,72.38,193.0,15,10,8,0,13,standard,US,US,CA,San Francisco
ORD00002463,False,QT000013518,USR0003791,user3791@example.com,ACC001823,2025-05-22,,completed,,2025-06-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,110,10,True,False,False,True,True,On Time,,False,False,net30,466.02,517.8,517.8,517.8,543.69,0,25.89,15.53,41.42,27,3,16,0,2,standard,UK,UK,CA,San Francisco
ORD00002464,False,QT000013524,USR0003792,user3792@example.com,ACC002883,2024-04-05,,completed,,2024-04-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,17,9,False,True,False,True,False,On Time,,False,False,po,3314.87,3683.19,3683.19,3683.19,3867.35,0,184.16,110.5,294.66,28,8,41,0,3,standard,CA,CA,CA,San Francisco
ORD00002465,False,QT000013526,USR0003792,user3792@example.com,ACC002883,2024-01-10,,completed,,2024-02-07,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,73,1,True,False,False,True,False,On Time,,False,False,credit_card,4379.24,4865.82,4865.82,4865.82,5109.11,0,243.29,145.97,389.27,21,4,37,0,6,standard,CA,CA,CA,San Francisco
ORD00002466,False,QT000013535,USR0003795,user3795@example.com,ACC000645,2023-03-29,,completed,,2023-04-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,92,1,False,False,False,True,False,On Time,,False,False,po,1080.22,1200.24,1200.24,1200.24,1260.25,0,60.01,36.01,96.02,5,1,29,0,1,standard,IN,IN,CA,San Francisco
ORD00002467,False,QT000013536,USR0003795,user3795@example.com,ACC000645,2024-11-12,,completed,,2024-12-06,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,61,0,True,False,False,True,False,On Time,,False,False,credit_card,649.05,721.16,721.16,721.16,757.22,0,36.06,21.63,57.69,17,4,26,0,13,standard,IN,IN,CA,San Francisco
ORD00002468,False,QT000013537,USR0003795,user3795@example.com,ACC000645,2024-10-23,,completed,,2024-10-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,153,6,False,True,False,True,False,On Time,,False,False,credit_card,617.53,686.14,686.14,686.14,720.45,0,34.31,20.58,54.89,24,6,22,0,13,standard,IN,IN,CA,San Francisco
ORD00002469,False,QT000013543,USR0003796,user3796@example.com,ACC000431,2022-08-31,,completed,,2022-09-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,109,8,True,False,False,True,False,On Time,,False,False,credit_card,16114.16,17904.63,17904.63,17904.63,18799.86,0,895.23,537.14,1432.37,22,5,18,0,10,standard,US,US,CA,San Francisco
ORD00002470,False,QT000013544,USR0003796,user3796@example.com,ACC000431,2025-06-18,,completed,,2025-06-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,104,0,True,False,False,True,False,On Time,,False,False,credit_card,20884.08,23204.54,23204.54,23204.54,24364.76,0,1160.23,696.14,1856.36,21,8,15,0,6,standard,US,US,CA,San Francisco
ORD00002471,False,QT000013545,USR0003796,user3796@example.com,ACC000431,2024-12-03,,completed,,2024-12-19,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,18,2,False,False,False,True,False,On Time,,False,False,credit_card,15219.36,16910.4,16910.4,16910.4,17755.92,0,845.52,507.31,1352.83,8,1,4,0,12,standard,US,US,CA,San Francisco
ORD00002472,False,QT000013564,USR0003802,user3802@example.com,ACC000687,2022-08-16,,completed,,2022-08-31,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,111,4,False,False,False,True,False,On Time,,False,False,credit_card,693.17,770.19,770.19,770.19,808.7,0,38.51,23.11,61.62,5,11,2,0,7,standard,UK,UK,CA,San Francisco
ORD00002473,False,QT000013567,USR0003803,user3803@example.com,ACC001626,2025-08-09,,completed,,2025-08-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,95,4,True,False,False,True,False,Late,,False,False,credit_card,1607.5,1786.12,1786.12,1786.12,1875.42,0,89.31,53.58,142.89,14,9,13,0,7,standard,US,US,CA,San Francisco
ORD00002474,False,QT000013568,USR0003803,user3803@example.com,ACC001626,2022-10-27,,completed,,2022-11-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,136,6,False,False,False,True,False,Late,,False,False,credit_card,948.16,1053.51,1053.51,1053.51,1106.19,0,52.68,31.61,84.28,12,2,17,0,4,standard,US,US,CA,San Francisco
ORD00002475,False,QT000013574,USR0003805,user3805@example.com,ACC001794,2024-10-10,,completed,,2024-10-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,177,10,False,False,False,True,True,On Time,,False,False,credit_card,205.65,228.5,228.5,228.5,239.93,0,11.43,6.86,18.28,28,7,17,0,11,standard,US,US,CA,San Francisco
ORD00002476,False,QT000013582,USR0003809,user3809@example.com,ACC001949,2024-08-23,,completed,,2024-09-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,121,0,False,True,False,True,False,On Time,,False,False,net30,969.75,1077.5,1077.5,1077.5,1131.38,0,53.88,32.33,86.2,12,3,23,0,6,standard,IN,IN,CA,San Francisco
