_id,_constructed,_updated,_deleted,email_address,billing_email_address,email_address_verified,email_flag,full_name,first_name,last_name,account,company,erp_company_name,phone_number,current_customer_flag,total_quotes,total_bookings,total_orders,is_instant_quote_user,is_instant_quote_customer_user,is_active_teamspace_user,is_created_teamspace_user,is_partner_user,is_staff_user,is_excluded_user,is_instant_quote_funnel_user,tax_exempt,signup_date,first_quote_time,first_quote_time_et,last_quote_time,last_quote_time_et,first_order_time,first_order_time_et,last_order_time,last_order_time_et,accepted_teamspace_invitation_at,min_teamspace_created_at
USR0000424,2020-04-22,2020-05-26,False,user424@example.com,billing424@example.com,True,PERSONAL_EMAIL,User 424,First424,Last424,ACC001036,Company 1036,Company 1036,+15550000424,True,9,4,8,False,False,False,False,False,False,False,False,False,2020-04-22,,,,,,,,,,
USR0000425,2024-05-10,2024-06-29,False,user425@example.com,billing425@example.com,False,COMPANY_EMAIL,User 425,First425,Last425,ACC002234,Company 2234,Company 2234,+15550000425,False,19,9,7,True,True,False,False,False,False,False,False,False,2024-05-10,,,,,,,,,,
USR0000426,2023-06-13,2023-06-30,False,user426@example.com,billing426@example.com,True,PERSONAL_EMAIL,User 426,First426,Last426,ACC002197,Company 2197,Company 2197,+15550000426,True,16,0,8,True,True,False,True,False,False,False,True,False,2023-06-13,,,,,,,,,,
USR0000427,2021-01-22,2021-02-10,False,user427@example.com,billing427@example.com,True,COMPANY_EMAIL,User 427,First427,Last427,ACC000833,Company 833,Company 833,+15550000427,False,16,5,3,False,False,False,False,False,False,False,False,False,2021-01-22,,,,,,,,,,
USR0000428,2023-03-25,2023-05-19,False,user428@example.com,billing428@example.com,True,COMPANY_EMAIL,User 428,First428,Last428,ACC000132,Company 132,Company 132,+15550000428,True,24,6,9,True,False,False,False,False,False,False,True,False,2023-03-25,,,,,,,,,,
USR0000429,2022-09-28,2022-11-19,False,user429@example.com,billing429@example.com,True,COMPANY_EMAIL,User 429,First429,Last429,ACC001737,Company 1737,Company 1737,+15550000429,True,22,12,5,True,False,False,False,False,False,False,False,False,2022-09-28,,,,,,,,,,
USR0000430,2020-08-18,2020-10-30,False,user430@example.com,billing430@example.com,True,COMPANY_EMAIL,User 430,First430,Last430,ACC001274,Company 1274,Company 1274,+15550000430,True,2,1,7,True,False,False,False,False,False,False,False,False,2020-08-18,,,,,,,,,,
USR0000431,2025-06-30,2025-09-11,False,user431@example.com,billing431@example.com,True,COMPANY_EMAIL,User 431,First431,Last431,ACC002672,Company 2672,Company 2672,+15550000431,False,18,6,4,False,False,True,False,False,False,False,True,False,2025-06-30,,,,,,,,,,
USR0000432,2025-04-24,2025-04-25,False,user432@example.com,billing432@example.com,True,COMPANY_EMAIL,User 432,First432,Last432,ACC001118,Company 1118,Company 1118,+15550000432,False,12,0,7,False,False,False,False,False,False,False,False,False,2025-04-24,,,,,,,,,,
USR0000433,2024-04-18,2024-05-23,False,user433@example.com,billing433@example.com,True,COMPANY_EMAIL,User 433,First433,Last433,ACC000779,Company 779,Company 779,+15550000433,False,16,12,0,False,False,False,True,False,False,False,False,False,2024-04-18,,,,,,,,,,
USR0000434,2024-07-31,2024-10-15,False,user434@example.com,billing434@example.com,True,COMPANY_EMAIL,User 434,First434,Last434,ACC002688,Company 2688,Company 2688,+15550000434,True,21,13,6,False,False,False,False,False,False,False,True,False,2024-07-31,,,,,,,,,,
USR0000435,2023-02-06,2023-05-02,False,user435@example.com,billing435@example.com,True,COMPANY_EMAIL,User 435,First435,Last435,ACC002299,Company 2299,Company 2299,+15550000435,True,15,2,6,True,False,False,True,False,False,False,True,False,2023-02-06,,,,,,,,,,
USR0000436,2024-07-21,2024-07-29,False,user436@example.com,billing436@example.com,True,PERSONAL_EMAIL,User 436,First436,Last436,ACC001932,Company 1932,Company 1932,+15550000436,False,16,14,5,True,False,False,False,False,False,False,False,False,2024-07-21,,,,,,,,,,
USR0000437,2022-12-29,2023-03-07,False,user437@example.com,billing437@example.com,True,COMPANY_EMAIL,User 437,First437,Last437,ACC002981,Company 2981,Company 2981,+15550000437,False,12,5,7,False,False,False,True,False,False,False,True,False,2022-12-29,,,,,,,,,,
USR0000438,2020-12-09,2020-12-29,False,user438@example.com,billing438@example.com,True,PERSONAL_EMAIL,User 438,First438,Last438,ACC002446,Company 2446,Company 2446,+15550000438,False,7,5,7,True,True,False,False,False,True,False,False,False,2020-12-09,,,,,,,,,,
USR0000439,2020-12-12,2021-02-22,False,user439@example.com,billing439@example.com,True,COMPANY_EMAIL,User 439,First439,Last439,ACC002707,Company 2707,Company 2707,+15550000439,False,21,5,0,True,False,False,False,False,False,False,False,True,2020-12-12,,,,,,,,,,
USR0000440,2024-11-01,2024-12-11,False,user440@example.com,billing440@example.com,False,COMPANY_EMAIL,User 440,First440,Last440,ACC002496,Company 2496,Company 2496,+15550000440,False,0,13,1,False,False,False,False,False,False,False,False,False,2024-11-01,,,,,,,,,,
USR0000441,2022-07-12,2022-07-22,False,user441@example.com,billing441@example.com,True,PERSONAL_EMAIL,User 441,First441,Last441,ACC001254,Company 1254,Company 1254,+15550000441,True,10,1,3,True,False,True,False,False,False,False,False,False,2022-07-12,,,,,,,,,,
USR0000442,2024-02-18,2024-03-07,False,user442@example.com,billing442@example.com,True,PERSONAL_EMAIL,User 442,First442,Last442,ACC000194,Company 194,Company 194,+15550000442,True,16,3,4,False,False,False,False,False,False,False,True,False,2024-02-18,,,,,,,,,,
USR0000443,2020-10-26,2021-01-18,False,user443@example.com,billing443@example.com,True,COMPANY_EMAIL,User 443,First443,Last443,ACC001897,Company 1897,Company 1897,+15550000443,False,14,8,2,True,True,False,True,False,False,False,True,False,2020-10-26,,,,,,,,,,
USR0000444,2022-07-15,2022-09-22,False,user444@example.com,billing444@example.com,True,COMPANY_EMAIL,User 444,First444,Last444,ACC002390,Company 2390,Company 2390,+15550000444,False,16,4,2,False,False,False,False,False,False,False,False,False,2022-07-15,,,,,,,,,,
USR0000445,2020-06-21,2020-06-24,False,user445@example.com,billing445@example.com,True,PERSONAL_EMAIL,User 445,First445,Last445,ACC003099,Company 3099,Company 3099,+15550000445,False,19,10,3,False,False,False,True,False,False,False,True,False,2020-06-21,,,,,,,,,,
USR0000446,2021-04-01,2021-06-25,False,user446@example.com,billing446@example.com,True,PERSONAL_EMAIL,User 446,First446,Last446,ACC002130,Company 2130,Company 2130,+15550000446,False,10,14,0,True,False,True,False,False,False,False,False,False,2021-04-01,,,,,,,,,,
USR0000447,2020-08-13,2020-10-27,False,user447@example.com,billing447@example.com,True,PERSONAL_EMAIL,User 447,First447,Last447,ACC001776,Company 1776,Company 1776,+15550000447,False,20,2,2,True,True,False,True,False,False,False,False,False,2020-08-13,,,,,,,,,,
USR0000448,2021-03-06,2021-04-24,False,user448@example.com,billing448@example.com,True,PERSONAL_EMAIL,User 448,First448,Last448,ACC001799,Company 1799,Company 1799,+15550000448,True,14,12,8,False,False,False,False,False,False,False,True,False,2021-03-06,,,,,,,,,,
USR0000449,2023-06-09,2023-06-11,False,user449@example.com,billing449@example.com,True,COMPANY_EMAIL,User 449,First449,Last449,ACC000359,Company 359,Company 359,+15550000449,False,11,12,3,False,True,False,False,False,False,False,False,True,2023-06-09,,,,,,,,,,
USR0000450,2020-01-12,2020-02-20,False,user450@example.com,billing450@example.com,True,PERSONAL_EMAIL,User 450,First450,Last450,ACC000023,Company 23,Company 23,+15550000450,False,6,5,8,False,False,False,False,False,False,False,True,False,2020-01-12,,,,,,,,,,
USR0000451,2021-02-04,2021-02-18,False,user451@example.com,billing451@example.com,True,PERSONAL_EMAIL,User 451,First451,Last451,ACC000141,Company 141,Company 141,+15550000451,True,21,8,2,False,False,False,False,True,False,False,True,False,2021-02-04,,,,,,,,,,
USR0000452,2023-11-30,2024-01-01,False,user452@example.com,billing452@example.com,True,COMPANY_EMAIL,User 452,First452,Last452,ACC002827,Company 2827,Company 2827,+15550000452,False,17,9,1,False,True,False,False,False,False,False,False,False,2023-11-30,,,,,,,,,,
USR0000453,2020-11-04,2020-12-02,False,user453@example.com,billing453@example.com,False,PERSONAL_EMAIL,User 453,First453,Last453,ACC002469,Company 2469,Company 2469,+15550000453,True,13,13,4,True,False,False,True,False,False,False,True,False,2020-11-04,,,,,,,,,,
USR0000454,2023-02-23,2023-04-28,False,user454@example.com,billing454@example.com,True,PERSONAL_EMAIL,User 454,First454,Last454,ACC000813,Company 813,Company 813,+15550000454,False,20,3,4,False,False,False,False,False,False,False,True,False,2023-02-23,,,,,,,,,,
USR0000455,2024-11-29,2025-02-03,False,user455@example.com,billing455@example.com,True,COMPANY_EMAIL,User 455,First455,Last455,ACC001323,Company 1323,Company 1323,+15550000455,False,10,10,9,False,False,False,False,False,False,False,False,False,2024-11-29,,,,,,,,,,
USR0000456,2024-06-01,2024-06-16,False,user456@example.com,billing456@example.com,True,COMPANY_EMAIL,User 456,First456,Last456,ACC001511,Company 1511,Company 1511,+15550000456,False,14,8,4,True,False,True,False,False,False,False,False,False,2024-06-01,,,,,,,,,,
USR0000457,2020-09-09,2020-11-28,False,user457@example.com,billing457@example.com,True,PERSONAL_EMAIL,User 457,First457,Last457,ACC000771,Company 771,Company 771,+15550000457,False,24,4,7,False,True,False,False,False,False,False,True,False,2020-09-09,,,,,,,,,,
USR0000458,2020-11-01,2020-12-31,False,user458@example.com,billing458@example.com,True,COMPANY_EMAIL,User 458,First458,Last458,ACC001320,Company 1320,Company 1320,+15550000458,False,23,6,1,False,True,False,False,False,False,False,False,False,2020-11-01,,,,,,,,,,
USR0000459,2023-12-30,2024-02-27,False,user459@example.com,billing459@example.com,True,COMPANY_EMAIL,User 459,First459,Last459,ACC001086,Company 1086,Company 1086,+15550000459,False,17,11,2,True,False,False,False,False,False,False,True,False,2023-12-30,,,,,,,,,,
USR0000460,2021-12-17,2022-02-24,False,user460@example.com,billing460@example.com,True,PERSONAL_EMAIL,User 460,First460,Last460,ACC002171,Company 2171,Company 2171,+15550000460,True,22,11,6,False,True,True,False,False,False,False,False,False,2021-12-17,,,,,,,,,,
USR0000461,2022-05-12,2022-07-16,False,user461@example.com,billing461@example.com,True,COMPANY_EMAIL,User 461,First461,Last461,ACC002366,Company 2366,Company 2366,+15550000461,True,8,2,3,False,True,False,True,False,False,False,False,False,2022-05-12,,,,,,,,,,
USR0000462,2022-09-13,2022-11-22,False,user462@example.com,billing462@example.com,True,COMPANY_EMAIL,User 462,First462,Last462,ACC000307,Company 307,Company 307,+15550000462,False,21,9,4,False,False,False,False,False,False,False,False,False,2022-09-13,,,,,,,,,,
USR0000463,2023-04-13,2023-05-09,False,user463@example.com,billing463@example.com,True,COMPANY_EMAIL,User 463,First463,Last463,ACC001453,Company 1453,Company 1453,+15550000463,False,8,2,9,True,True,False,False,False,False,False,False,False,2023-04-13,,,,,,,,,,
USR0000464,2022-07-18,2022-09-17,False,user464@example.com,billing464@example.com,True,PERSONAL_EMAIL,User 464,First464,Last464,ACC003097,Company 3097,Company 3097,+15550000464,True,9,4,3,True,False,False,True,False,False,False,True,False,2022-07-18,,,,,,,,,,
USR0000465,2020-02-18,2020-05-15,False,user465@example.com,billing465@example.com,True,COMPANY_EMAIL,User 465,First465,Last465,ACC002714,Company 2714,Company 2714,+15550000465,True,23,10,9,False,False,False,False,False,False,False,True,False,2020-02-18,,,,,,,,,,
USR0000466,2020-07-14,2020-09-19,False,user466@example.com,billing466@example.com,True,PERSONAL_EMAIL,User 466,First466,Last466,ACC002480,Company 2480,Company 2480,+15550000466,True,22,8,9,True,True,False,True,False,False,False,False,False,2020-07-14,,,,,,,,,,
USR0000467,2020-01-01,2020-02-06,False,user467@example.com,billing467@example.com,False,PERSONAL_EMAIL,User 467,First467,Last467,ACC002296,Company 2296,Company 2296,+15550000467,False,8,7,2,False,False,False,True,False,False,False,False,False,2020-01-01,,,,,,,,,,
USR0000468,2021-07-02,2021-08-27,False,user468@example.com,billing468@example.com,True,COMPANY_EMAIL,User 468,First468,Last468,ACC000013,Company 13,Company 13,+15550000468,False,17,10,5,False,False,False,False,False,False,False,True,False,2021-07-02,,,,,,,,,,
USR0000469,2024-08-17,2024-11-07,False,user469@example.com,billing469@example.com,True,PERSONAL_EMAIL,User 469,First469,Last469,ACC003043,Company 3043,Company 3043,+15550000469,False,14,9,4,True,False,False,False,False,False,False,False,False,2024-08-17,,,,,,,,,,
USR0000470,2025-07-03,2025-08-30,False,user470@example.com,billing470@example.com,True,COMPANY_EMAIL,User 470,First470,Last470,ACC002297,Company 2297,Company 2297,+15550000470,False,22,7,5,True,False,True,False,False,False,False,True,False,2025-07-03,,,,,,,,,,
USR0000471,2022-09-10,2022-11-19,False,user471@example.com,billing471@example.com,True,PERSONAL_EMAIL,User 471,First471,Last471,ACC002776,Company 2776,Company 2776,+15550000471,True,6,12,5,False,True,False,False,False,False,False,False,False,2022-09-10,,,,,,,,,,
USR0000472,2020-02-26,2020-05-16,False,user472@example.com,billing472@example.com,True,COMPANY_EMAIL,User 472,First472,Last472,ACC002840,Company 2840,Company 2840,+15550000472,True,16,6,4,False,False,False,False,False,False,True,False,False,2020-02-26,,,,,,,,,,
USR0000473,2020-05-27,2020-06-29,False,user473@example.com,billing473@example.com,True,COMPANY_EMAIL,User 473,First473,Last473,ACC000795,Company 795,Company 795,+15550000473,False,17,0,6,True,False,False,False,False,False,False,False,False,2020-05-27,,,,,,,,,,
USR0000474,2024-08-13,2024-09-12,False,user474@example.com,billing474@example.com,True,COMPANY_EMAIL,User 474,First474,Last474,ACC000043,Company 43,Company 43,+15550000474,False,18,10,2,True,False,False,False,False,False,False,False,True,2024-08-13,,,,,,,,,,
USR0000475,2021-12-11,2022-01-10,False,user475@example.com,billing475@example.com,True,COMPANY_EMAIL,User 475,First475,Last475,ACC002059,Company 2059,Company 2059,+15550000475,False,13,11,4,False,True,False,False,False,False,False,False,False,2021-12-11,,,,,,,,,,
USR0000476,2024-12-29,2025-01-31,False,user476@example.com,billing476@example.com,True,COMPANY_EMAIL,User 476,First476,Last476,ACC001434,Company 1434,Company 1434,+15550000476,True,21,2,0,False,True,False,False,False,False,False,False,False,2024-12-29,,,,,,,,,,
USR0000477,2022-11-13,2023-01-13,False,user477@example.com,billing477@example.com,True,PERSONAL_EMAIL,User 477,First477,Last477,ACC000064,Company 64,Company 64,+15550000477,False,10,6,1,False,True,False,False,False,False,False,True,False,2022-11-13,,,,,,,,,,
USR0000478,2024-12-24,2025-02-05,False,user478@example.com,billing478@example.com,True,COMPANY_EMAIL,User 478,First478,Last478,ACC000846,Company 846,Company 846,+15550000478,True,22,13,0,False,False,False,False,False,False,False,False,False,2024-12-24,,,,,,,,,,
USR0000479,2020-10-07,2020-12-30,False,user479@example.com,billing479@example.com,True,COMPANY_EMAIL,User 479,First479,Last479,ACC003097,Company 3097,Company 3097,+15550000479,False,18,1,9,True,False,False,False,False,False,False,True,False,2020-10-07,,,,,,,,,,
USR0000480,2024-11-10,2025-01-10,False,user480@example.com,billing480@example.com,False,COMPANY_EMAIL,User 480,First480,Last480,ACC001135,Company 1135,Company 1135,+15550000480,True,15,12,8,False,False,False,False,False,False,False,True,True,2024-11-10,,,,,,,,,,
USR0000481,2023-02-04,2023-04-05,False,user481@example.com,billing481@example.com,True,PERSONAL_EMAIL,User 481,First481,Last481,ACC000815,Company 815,Company 815,+15550000481,False,5,6,2,True,True,False,True,False,False,False,True,False,2023-02-04,,,,,,,,,,
USR0000482,2022-06-24,2022-09-17,False,user482@example.com,billing482@example.com,True,PERSONAL_EMAIL,User 482,First482,Last482,ACC002045,Company 2045,Company 2045,+15550000482,False,11,13,1,False,True,False,False,False,False,False,False,False,2022-06-24,,,,,,,,,,
USR0000483,2022-12-29,2023-03-16,False,user483@example.com,billing483@example.com,False,COMPANY_EMAIL,User 483,First483,Last483,ACC002077,Company 2077,Company 2077,+15550000483,False,21,4,3,True,True,True,False,False,False,False,True,False,2022-12-29,,,,,,,,,,
USR0000484,2021-11-07,2021-11-09,False,user484@example.com,billing484@example.com,True,PERSONAL_EMAIL,User 484,First484,Last484,ACC001037,Company 1037,Company 1037,+15550000484,True,13,6,2,True,False,False,False,False,False,False,True,False,2021-11-07,,,,,,,,,,
USR0000485,2023-06-01,2023-08-26,False,user485@example.com,billing485@example.com,True,COMPANY_EMAIL,User 485,First485,Last485,ACC002653,Company 2653,Company 2653,+15550000485,False,1,0,5,False,False,False,False,False,False,False,False,True,2023-06-01,,,,,,,,,,
USR0000486,2024-05-12,2024-07-30,False,user486@example.com,billing486@example.com,True,PERSONAL_EMAIL,User 486,First486,Last486,ACC001813,Company 1813,Company 1813,+15550000486,False,17,7,8,False,False,True,False,False,False,False,False,False,2024-05-12,,,,,,,,,,
USR0000487,2024-08-03,2024-09-01,False,user487@example.com,billing487@example.com,True,PERSONAL_EMAIL,User 487,First487,Last487,ACC000501,Company 501,Company 501,+15550000487,True,3,8,0,False,False,False,True,False,False,False,False,False,2024-08-03,,,,,,,,,,
USR0000488,2025-07-17,2025-08-07,False,user488@example.com,billing488@example.com,True,COMPANY_EMAIL,User 488,First488,Last488,ACC001015,Company 1015,Company 1015,+15550000488,True,4,3,8,True,False,False,False,False,False,False,True,True,2025-07-17,,,,,,,,,,
USR0000489,2022-05-04,2022-06-21,False,user489@example.com,billing489@example.com,True,COMPANY_EMAIL,User 489,First489,Last489,ACC002649,Company 2649,Company 2649,+15550000489,False,13,9,4,True,False,False,False,False,False,False,False,False,2022-05-04,,,,,,,,,,
USR0000490,2024-05-09,2024-08-06,False,user490@example.com,billing490@example.com,True,COMPANY_EMAIL,User 490,First490,Last490,ACC000279,Company 279,Company 279,+15550000490,True,1,12,4,True,True,True,False,False,False,False,False,False,2024-05-09,,,,,,,,,,
